schema_version,map,starting_players_total,lobby_capacity,observed_from_start,wave_1_time_left,wave_1_players_at_roll,wave_1_disasters,wave_1_players_after,wave_1_deaths,wave_1_survival_fraction,wave_1_mortality_fraction,wave_2_time_left,wave_2_players_at_roll,wave_2_disasters,wave_2_players_after,wave_2_deaths,wave_2_survival_fraction,wave_2_mortality_fraction,wave_3_time_left,wave_3_players_at_roll,wave_3_disasters,wave_3_players_after,wave_3_deaths,wave_3_survival_fraction,wave_3_mortality_fraction,wave_count,end_players_total,total_deaths,end_survival_fraction,disaster_count,all_disasters,recorder_moving,player_count_basis,recorder_alive_at_game_start,game_start_players_model,before_wave_1_losses_total_raw,before_wave_1_losses_model,recorder_alive_wave_1_roll,wave_1_players_at_roll_model,wave_1_players_after_model,recorder_alive_wave_2_roll,wave_2_players_at_roll_model,wave_2_players_after_model,recorder_alive_wave_3_roll,wave_3_players_at_roll_model,wave_3_players_after_model,recorder_alive_end,end_players_model,total_deaths_model,end_survival_fraction_model,prediction_model,percentage_based_averages,wave_specific,prediction_wave_1_end_players,prediction_wave_2_end_players,prediction_wave_3_end_players,ticket_to_ride_loss,complete_game,disaster_chat_deaths,fall,void,misc,wave_1_fall,wave_1_void,wave_1_misc,wave_2_fall,wave_2_void,wave_2_misc,wave_3_fall,wave_3_void,wave_3_misc,wave_1_active_disasters,wave_1_deaths_acid_rain,wave_1_deaths_anvil_rain,wave_1_deaths_bat_swarm,wave_1_deaths_blackout,wave_1_deaths_disco,wave_1_deaths_dragons,wave_1_deaths_flood,wave_1_deaths_fragile_ground,wave_1_deaths_grounded,wave_1_deaths_half_health,wave_1_deaths_hot_potato,wave_1_deaths_hypixel_says,wave_1_deaths_lightning,wave_1_deaths_meteor_shower,wave_1_deaths_nuke,wave_1_deaths_purge,wave_1_deaths_red_light_green_light,wave_1_deaths_sinkhole,wave_1_deaths_solar_flare,wave_1_deaths_stampede,wave_1_deaths_swappage,wave_1_deaths_the_floor_is_lava,wave_1_deaths_tnt_rain,wave_1_deaths_tornado,wave_1_deaths_werewolf,wave_1_deaths_withers,wave_1_deaths_zombie_apocalypse,wave_2_active_disasters,wave_2_deaths_acid_rain,wave_2_deaths_anvil_rain,wave_2_deaths_bat_swarm,wave_2_deaths_blackout,wave_2_deaths_disco,wave_2_deaths_dragons,wave_2_deaths_flood,wave_2_deaths_fragile_ground,wave_2_deaths_grounded,wave_2_deaths_half_health,wave_2_deaths_hot_potato,wave_2_deaths_hypixel_says,wave_2_deaths_lightning,wave_2_deaths_meteor_shower,wave_2_deaths_nuke,wave_2_deaths_purge,wave_2_deaths_red_light_green_light,wave_2_deaths_sinkhole,wave_2_deaths_solar_flare,wave_2_deaths_stampede,wave_2_deaths_swappage,wave_2_deaths_the_floor_is_lava,wave_2_deaths_tnt_rain,wave_2_deaths_tornado,wave_2_deaths_werewolf,wave_2_deaths_withers,wave_2_deaths_zombie_apocalypse,wave_3_active_disasters,wave_3_deaths_acid_rain,wave_3_deaths_anvil_rain,wave_3_deaths_bat_swarm,wave_3_deaths_blackout,wave_3_deaths_disco,wave_3_deaths_dragons,wave_3_deaths_flood,wave_3_deaths_fragile_ground,wave_3_deaths_grounded,wave_3_deaths_half_health,wave_3_deaths_hot_potato,wave_3_deaths_hypixel_says,wave_3_deaths_lightning,wave_3_deaths_meteor_shower,wave_3_deaths_nuke,wave_3_deaths_purge,wave_3_deaths_red_light_green_light,wave_3_deaths_sinkhole,wave_3_deaths_solar_flare,wave_3_deaths_stampede,wave_3_deaths_swappage,wave_3_deaths_the_floor_is_lava,wave_3_deaths_tnt_rain,wave_3_deaths_tornado,wave_3_deaths_werewolf,wave_3_deaths_withers,wave_3_deaths_zombie_apocalypse,deaths_acid_rain,deaths_anvil_rain,deaths_bat_swarm,deaths_blackout,deaths_disco,deaths_dragons,deaths_flood,deaths_fragile_ground,deaths_grounded,deaths_half_health,deaths_hot_potato,deaths_hypixel_says,deaths_lightning,deaths_meteor_shower,deaths_nuke,deaths_purge,deaths_red_light_green_light,deaths_sinkhole,deaths_solar_flare,deaths_stampede,deaths_swappage,deaths_the_floor_is_lava,deaths_tnt_rain,deaths_tornado,deaths_werewolf,deaths_withers,deaths_zombie_apocalypse,game_start_total_health,wave_1_total_health,wave_2_total_health,wave_3_total_health,wave_1_player_01_health,wave_1_player_02_health,wave_1_player_03_health,wave_1_player_04_health,wave_1_player_05_health,wave_1_player_06_health,wave_1_player_07_health,wave_1_player_08_health,wave_1_player_09_health,wave_1_player_10_health,wave_1_player_11_health,wave_1_player_12_health,wave_1_player_13_health,wave_1_player_14_health,wave_1_player_15_health,wave_1_player_16_health,wave_2_player_01_health,wave_2_player_02_health,wave_2_player_03_health,wave_2_player_04_health,wave_2_player_05_health,wave_2_player_06_health,wave_2_player_07_health,wave_2_player_08_health,wave_2_player_09_health,wave_2_player_10_health,wave_2_player_11_health,wave_2_player_12_health,wave_2_player_13_health,wave_2_player_14_health,wave_2_player_15_health,wave_2_player_16_health,wave_3_player_01_health,wave_3_player_02_health,wave_3_player_03_health,wave_3_player_04_health,wave_3_player_05_health,wave_3_player_06_health,wave_3_player_07_health,wave_3_player_08_health,wave_3_player_09_health,wave_3_player_10_health,wave_3_player_11_health,wave_3_player_12_health,wave_3_player_13_health,wave_3_player_14_health,wave_3_player_15_health,wave_3_player_16_health
2,Area 52,16,16,true,202,16,Dragons,14,2,0.875,0.125,134,14,Sinkhole,12,2,0.8571428571428571,0.14285714285714285,65,12,Acid Rain | Hypixel Says,5,7,0.4166666666666667,0.5833333333333334,3,5,11,0.3125,4,Dragons | Sinkhole | Acid Rain | Hypixel Says,false,excluding_recorder_when_alive,true,15,0,0,true,15,13,true,13,11,true,11,4,true,4,11,0.26666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Castle,16,16,true,175,16,Dragons | Bat Swarm,14,2,0.875,0.125,122,14,Lightning | Grounded,9,5,0.6428571428571429,0.35714285714285715,55,9,TNT Rain | Hot Potato,4,5,0.4444444444444444,0.5555555555555556,3,4,12,0.25,6,Dragons | Bat Swarm | Lightning | Grounded | TNT Rain | Hot Potato,false,excluding_recorder_when_alive,true,15,0,0,true,15,13,true,13,8,true,8,3,true,3,12,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Arctic Lab,16,16,true,217,16,Zombie Apocalypse | Disco,7,9,0.4375,0.5625,140,7,Acid Rain | Purge,4,3,0.5714285714285714,0.42857142857142855,79,4,Fragile Ground | Grounded,3,1,0.75,0.25,3,3,13,0.1875,6,Zombie Apocalypse | Disco | Acid Rain | Purge | Fragile Ground | Grounded,false,excluding_recorder_when_alive,true,15,0,0,true,15,6,true,6,3,true,3,2,true,2,13,0.13333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Paradise,16,16,true,190,16,"Withers | Red Light, Green Light",12,4,0.75,0.25,136,12,Acid Rain,3,9,0.25,0.75,72,3,Flood,0,3,0.0,1.0,3,0,16,0.0,4,"Withers | Red Light, Green Light | Acid Rain | Flood",false,excluding_recorder_when_alive,true,15,0,0,true,15,11,true,11,2,true,2,0,true,0,15,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Oil Rig,16,16,true,199,15,Lightning | Werewolf,13,2,0.8666666666666667,0.13333333333333333,142,13,Fragile Ground | Nuke,10,3,0.7692307692307693,0.23076923076923078,74,10,Flood | Anvil Rain,6,4,0.6,0.4,3,6,10,0.375,6,Lightning | Werewolf | Fragile Ground | Nuke | Flood | Anvil Rain,false,excluding_recorder_when_alive,true,15,1,1,true,14,12,true,12,9,true,9,5,true,5,10,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Gondola,16,16,true,208,16,Dragons | Bat Swarm,13,3,0.8125,0.1875,130,13,Sinkhole,9,4,0.6923076923076923,0.3076923076923077,51,9,Acid Rain | Nuke,3,6,0.3333333333333333,0.6666666666666666,3,3,13,0.1875,5,Dragons | Bat Swarm | Sinkhole | Acid Rain | Nuke,false,excluding_recorder_when_alive,true,15,0,0,true,15,12,true,12,8,true,8,2,true,2,13,0.13333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Arctic Lab,16,16,true,169,16,Withers | Blackout,10,6,0.625,0.375,119,10,Sinkhole | Grounded,6,4,0.6,0.4,59,6,Lightning,5,1,0.8333333333333334,0.16666666666666666,3,5,11,0.3125,5,Withers | Blackout | Sinkhole | Grounded | Lightning,false,excluding_recorder_when_alive,true,15,0,0,true,15,9,true,9,5,true,5,4,true,4,11,0.26666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Castle,15,16,true,199,13,The Floor is Lava,9,4,0.6923076923076923,0.3076923076923077,136,9,Withers,5,4,0.5555555555555556,0.4444444444444444,58,5,Tornado | Hot Potato,2,3,0.4,0.6,3,2,13,0.13333333333333333,4,The Floor is Lava | Withers | Tornado | Hot Potato,false,excluding_recorder_when_alive,true,14,2,2,true,12,8,true,8,4,true,4,1,true,1,13,0.07142857142857142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Monorail,16,16,true,205,15,Dragons | Blackout,13,2,0.8666666666666667,0.13333333333333333,139,13,TNT Rain | Disco,6,7,0.46153846153846156,0.5384615384615384,72,6,Tornado | Nuke,3,3,0.5,0.5,3,3,13,0.1875,6,Dragons | Blackout | TNT Rain | Disco | Tornado | Nuke,false,excluding_recorder_when_alive,true,15,1,1,true,14,12,true,12,5,true,5,2,true,2,13,0.13333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Arctic Lab,16,16,true,190,16,Tornado | Disco,12,4,0.75,0.25,113,12,Lightning | Anvil Rain,10,2,0.8333333333333334,0.16666666666666666,49,10,Flood,1,9,0.1,0.9,3,1,15,0.0625,5,Tornado | Disco | Lightning | Anvil Rain | Flood,false,excluding_recorder_when_alive,true,15,0,0,true,15,11,true,11,9,true,9,0,true,0,15,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Gondola,16,16,true,209,16,Withers | Swappage,10,6,0.625,0.375,155,10,Fragile Ground | Hot Potato,8,2,0.8,0.2,75,8,Acid Rain | Grounded,3,5,0.375,0.625,3,3,13,0.1875,6,Withers | Swappage | Fragile Ground | Hot Potato | Acid Rain | Grounded,false,excluding_recorder_when_alive,true,15,0,0,true,15,9,true,9,7,true,7,2,true,2,13,0.13333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Cruise Ship,16,16,true,221,15,Zombie Apocalypse | Hypixel Says,9,6,0.6,0.4,150,9,Withers | Purge,4,5,0.4444444444444444,0.5555555555555556,75,4,Meteor Shower | Half Health,1,3,0.25,0.75,3,1,15,0.0625,6,Zombie Apocalypse | Hypixel Says | Withers | Purge | Meteor Shower | Half Health,false,excluding_recorder_when_alive,true,15,1,1,true,14,8,true,8,3,true,3,0,true,0,15,0.0,wave_avg_deaths_v1,,,3,0,0,0.5714285714285714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Paradise,16,16,true,201,16,The Floor is Lava | Anvil Rain,12,4,0.75,0.25,129,12,Stampede | Hypixel Says,7,5,0.5833333333333334,0.4166666666666667,58,7,Lightning | Nuke,5,2,0.7142857142857143,0.2857142857142857,3,5,11,0.3125,6,The Floor is Lava | Anvil Rain | Stampede | Hypixel Says | Lightning | Nuke,false,excluding_recorder_when_alive,true,15,0,0,true,15,11,true,11,6,true,6,4,true,4,11,0.26666666666666666,wave_avg_deaths_v1,,,4,3,2,1.4285714285714286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Gondola,16,16,true,192,16,Dragons | Hypixel Says,13,3,0.8125,0.1875,128,13,Meteor Shower,11,2,0.8461538461538461,0.15384615384615385,76,11,Fragile Ground | Grounded,3,8,0.2727272727272727,0.7272727272727273,3,3,13,0.1875,5,Dragons | Hypixel Says | Meteor Shower | Fragile Ground | Grounded,false,excluding_recorder_when_alive,true,15,0,0,true,15,12,true,12,10,true,10,2,true,2,13,0.13333333333333333,exact_combo_avg_deaths_v1,,,4,5,9,10.571428571428571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Area 52,16,16,true,161,15,Withers,14,1,0.9333333333333333,0.06666666666666667,101,14,TNT Rain | Hypixel Says,10,4,0.7142857142857143,0.2857142857142857,49,10,Sinkhole | Bat Swarm,10,0,1.0,0.0,3,10,6,0.625,5,Withers | TNT Rain | Hypixel Says | Sinkhole | Bat Swarm,false,excluding_recorder_when_alive,true,15,1,1,true,14,13,true,13,9,true,9,9,true,9,6,0.6,exact_combo_avg_deaths_v1,,,3,5,6,6.428571428571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Spaceship,16,16,true,202,16,Tornado | Disco,10,6,0.625,0.375,151,10,Sinkhole | Nuke,2,8,0.2,0.8,71,2,TNT Rain,0,2,0.0,1.0,3,0,16,0.0,5,Tornado | Disco | Sinkhole | Nuke | TNT Rain,false,excluding_recorder_when_alive,true,15,0,0,true,15,9,true,9,1,true,1,0,true,0,15,0.0,exact_combo_avg_deaths_v1,,,2,1,0,0.5714285714285714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Paradise,16,16,true,194,16,TNT Rain | Werewolf,14,2,0.875,0.125,123,14,Zombie Apocalypse,7,7,0.5,0.5,69,7,Withers | Disco,1,6,0.14285714285714285,0.8571428571428571,3,1,15,0.0625,5,TNT Rain | Werewolf | Zombie Apocalypse | Withers | Disco,false,excluding_recorder_when_alive,true,15,0,0,true,15,13,true,13,6,true,6,0,true,0,15,0.0,exact_combo_avg_deaths_v1,,,1,7,2,5.857142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Monorail,16,16,true,207,15,Stampede,14,1,0.9333333333333333,0.06666666666666667,137,14,Dragons,9,5,0.6428571428571429,0.35714285714285715,57,9,TNT Rain | Nuke,6,3,0.6666666666666666,0.3333333333333333,3,6,10,0.375,4,Stampede | Dragons | TNT Rain | Nuke,false,excluding_recorder_when_alive,true,15,1,1,true,14,13,true,13,8,true,8,5,true,5,10,0.3333333333333333,exact_combo_avg_deaths_v1,,,4,7,8,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Castle,16,16,true,178,16,Sinkhole | Grounded,14,2,0.875,0.125,109,14,Withers,13,1,0.9285714285714286,0.07142857142857142,50,13,Stampede,7,6,0.5384615384615384,0.46153846153846156,3,7,9,0.4375,4,Sinkhole | Grounded | Withers | Stampede,false,excluding_recorder_when_alive,true,15,0,0,true,15,13,true,13,12,true,12,6,true,6,9,0.4,exact_combo_avg_deaths_v1,,,5,6,10,4.142857142857143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Paradise,16,16,true,199,16,Lightning | Bat Swarm,14,2,0.875,0.125,121,14,Fragile Ground | Purge,7,7,0.5,0.5,49,7,Dragons | Hypixel Says,7,0,1.0,0.0,3,7,9,0.4375,6,Lightning | Bat Swarm | Fragile Ground | Purge | Dragons | Hypixel Says,false,excluding_recorder_when_alive,true,15,0,0,true,15,13,true,13,7,false,7,7,false,7,8,0.4666666666666667,exact_history_avg_deaths_v2,,,4,5,3,5.142857142857143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Castle,16,16,true,197,16,Lightning | Hypixel Says,12,4,0.75,0.25,126,12,Tornado | Purge,5,7,0.4166666666666667,0.5833333333333334,61,5,Sinkhole | Disco,3,2,0.6,0.4,3,3,13,0.1875,6,Lightning | Hypixel Says | Tornado | Purge | Sinkhole | Disco,false,excluding_recorder_when_alive,true,15,0,0,true,15,11,true,11,5,false,5,3,false,3,12,0.2,exact_history_avg_deaths_v2,,,4,3,1,1.2857142857142858,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Cruise Ship,16,16,true,202,16,Stampede | Swappage,13,3,0.8125,0.1875,152,13,Tornado,8,5,0.6153846153846154,0.38461538461538464,73,8,Meteor Shower | Anvil Rain,3,5,0.375,0.625,3,3,13,0.1875,5,Stampede | Swappage | Tornado | Meteor Shower | Anvil Rain,false,excluding_recorder_when_alive,true,15,0,0,true,15,12,true,12,8,false,8,3,false,3,12,0.2,exact_history_avg_deaths_v2,,,4,4,4,1.0,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Monorail,16,16,true,190,16,Stampede,13,3,0.8125,0.1875,136,13,Lightning | Blackout,10,3,0.7692307692307693,0.23076923076923078,74,10,"Dragons | Red Light, Green Light",0,10,0.0,1.0,3,0,16,0.0,5,"Stampede | Lightning | Blackout | Dragons | Red Light, Green Light",false,excluding_recorder_when_alive,true,15,0,0,true,15,13,false,13,10,false,10,0,false,0,15,0.0,exact_history_avg_deaths_v2,,,6,4,7,13.285714285714286,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Gondola,15,16,true,205,16,The Floor is Lava | Nuke,14,2,0.875,0.125,142,14,Acid Rain | Hypixel Says,8,6,0.5714285714285714,0.42857142857142855,72,8,Dragons | Bat Swarm,2,6,0.25,0.75,3,2,13,0.13333333333333333,6,The Floor is Lava | Nuke | Acid Rain | Hypixel Says | Dragons | Bat Swarm,false,excluding_recorder_when_alive,true,14,-1,-1,true,15,13,true,13,7,true,7,2,false,2,12,0.14285714285714285,exact_history_avg_deaths_v2,,,2,7,4,4.0,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Castle,16,16,true,202,16,Tornado | Anvil Rain,15,1,0.9375,0.0625,144,15,"Stampede | Red Light, Green Light",7,8,0.4666666666666667,0.5333333333333333,68,7,TNT Rain,2,5,0.2857142857142857,0.7142857142857143,3,2,14,0.125,5,"Tornado | Anvil Rain | Stampede | Red Light, Green Light | TNT Rain",false,excluding_recorder_when_alive,true,15,0,0,true,15,14,true,14,6,true,6,2,false,2,13,0.13333333333333333,exact_history_avg_deaths_v2,,,2,10,1,5.428571428571429,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Spaceship,16,16,true,186,16,Withers,14,2,0.875,0.125,131,14,Zombie Apocalypse,8,6,0.5714285714285714,0.42857142857142855,65,8,Fragile Ground | Grounded,1,7,0.125,0.875,3,1,15,0.0625,4,Withers | Zombie Apocalypse | Fragile Ground | Grounded,false,excluding_recorder_when_alive,true,15,0,0,true,15,13,true,13,8,false,8,1,false,1,14,0.06666666666666667,exact_history_avg_deaths_v2,,,6,5,8,12.571428571428571,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Monorail,15,16,true,189,15,Lightning,13,2,0.8666666666666667,0.13333333333333333,129,13,"Sinkhole | Red Light, Green Light",11,2,0.8461538461538461,0.15384615384615385,63,11,Zombie Apocalypse | Blackout,1,10,0.09090909090909091,0.9090909090909091,3,1,14,0.06666666666666667,5,"Lightning | Sinkhole | Red Light, Green Light | Zombie Apocalypse | Blackout",false,excluding_recorder_when_alive,true,14,0,0,true,14,13,false,13,11,false,11,1,false,1,13,0.07142857142857142,exact_history_avg_deaths_v3,,,4,7,6,10.571428571428571,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
